id,index,GO term,meaning,screening,category
GO:0043295,6017,glutathione binding,,,molecular_function
GO:0009968,6018,negative regulation of signal transduction,,,biological_process
GO:0008998,6019,ribonucleoside-triphosphate reductase (thioredoxin) activity,,,molecular_function
GO:0005436,6020,sodium:phosphate symporter activity,,,molecular_function
GO:0043666,6021,regulation of phosphoprotein phosphatase activity,,,biological_process
GO:0050242,6022,"pyruvate, phosphate dikinase activity",,,molecular_function
GO:0070034,6023,telomerase RNA binding,,,molecular_function
GO:0032780,6024,negative regulation of ATP-dependent activity,,,biological_process
GO:0031251,6025,PAN complex,,,cellular_component
GO:0106430,6026,dihydroorotate dehydrogenase (quinone) activity,,,molecular_function
GO:0044344,6027,cellular response to fibroblast growth factor stimulus,,,biological_process
GO:0005964,6028,phosphorylase kinase complex,,,cellular_component
GO:0003341,6029,cilium movement,,,biological_process
GO:0031589,6030,cell-substrate adhesion,,,biological_process
GO:0008879,6031,glucose-1-phosphate thymidylyltransferase activity,,,molecular_function
GO:0039503,6032,Unknown,,,biological_process
GO:0052826,6033,inositol hexakisphosphate 2-phosphatase activity,,,molecular_function
GO:0000164,6034,protein phosphatase type 1 complex,,,cellular_component
GO:0000350,6035,generation of catalytic spliceosome for second transesterification step,,,biological_process
GO:0006408,6036,snRNA export from nucleus,,,biological_process
GO:0015716,6037,organic phosphonate transport,,,biological_process
GO:0042176,6038,regulation of protein catabolic process,,,biological_process
GO:0004465,6039,lipoprotein lipase activity,,,molecular_function
GO:0016989,6040,sigma factor antagonist activity,,,molecular_function
GO:0050766,6041,positive regulation of phagocytosis,,,biological_process
GO:0045597,6042,positive regulation of cell differentiation,,,biological_process
GO:0016719,6043,"9,9'-di-cis-zeta-carotene desaturase activity",,,molecular_function
GO:0050776,6044,regulation of immune response,,,biological_process
GO:0004316,6045,3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity,,,molecular_function
GO:0000213,6046,tRNA-intron endonuclease activity,,,molecular_function
GO:0034501,6047,protein localization to kinetochore,,,biological_process
GO:0106245,6048,L-serine-phosphatidylethanolamine phosphatidyltransferase activity,,,molecular_function
GO:0006122,6049,"mitochondrial electron transport, ubiquinol to cytochrome c",,,biological_process
GO:0042073,6050,intraciliary transport,,,biological_process
GO:0016316,6051,"phosphatidylinositol-3,4-bisphosphate 4-phosphatase activity",,,molecular_function
GO:0042752,6052,regulation of circadian rhythm,,,biological_process
GO:0008089,6053,anterograde axonal transport,,,biological_process
GO:1990726,6054,Lsm1-7-Pat1 complex,,,cellular_component
GO:0001216,6055,DNA-binding transcription activator activity,,,molecular_function
GO:0006633,6056,fatty acid biosynthetic process,,,biological_process
GO:0004099,6057,chitin deacetylase activity,,,molecular_function
GO:0015113,6058,nitrite transmembrane transporter activity,,yes,molecular_function
GO:0043473,6059,pigmentation,,,biological_process
GO:0006954,6060,inflammatory response,,,biological_process
GO:0032440,6061,2-alkenal reductase [NAD(P)+] activity,,,molecular_function
GO:0080163,6062,regulation of protein serine/threonine phosphatase activity,,,biological_process
GO:0045879,6063,negative regulation of smoothened signaling pathway,,,biological_process
GO:0040012,6064,regulation of locomotion,,,biological_process
GO:0043176,6065,amine binding,,,molecular_function
GO:0001401,6066,SAM complex,,,cellular_component
GO:0080132,6067,fatty acid alpha-hydroxylase activity,,,molecular_function
GO:0005548,6068,phospholipid transporter activity,,,molecular_function
GO:0034045,6069,phagophore assembly site membrane,,,cellular_component
GO:0048704,6070,embryonic skeletal system morphogenesis,,,biological_process
GO:0042888,6071,molybdenum ion transmembrane transporter activity,,yes,molecular_function
GO:0031462,6072,Cul2-RING ubiquitin ligase complex,,,cellular_component
GO:0080167,6073,response to karrikin,,,biological_process
GO:0048487,6074,beta-tubulin binding,,,molecular_function
GO:0000773,6075,phosphatidyl-N-methylethanolamine N-methyltransferase activity,,,molecular_function
GO:0099620,6076,UDP-4-amino-4-deoxy-L-arabinose aminotransferase,,,molecular_function
GO:0019343,6077,cysteine biosynthetic process via cystathionine,,,biological_process
GO:0099621,6078,undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase activity,,,molecular_function
GO:0048484,6079,enteric nervous system development,,,biological_process
GO:0031505,6080,fungal-type cell wall organization,,,biological_process
GO:0009267,6081,cellular response to starvation,,,biological_process
GO:0009316,6082,3-isopropylmalate dehydratase complex,,,cellular_component
GO:0042025,6083,host cell nucleus,,,cellular_component
GO:0072669,6084,tRNA-splicing ligase complex,,,cellular_component
GO:0004423,6085,iduronate-2-sulfatase activity,,,molecular_function
GO:0004781,6086,sulfate adenylyltransferase (ATP) activity,,,molecular_function
GO:0031048,6087,regulatory ncRNA-mediated heterochromatin formation,,,biological_process
GO:0008878,6088,glucose-1-phosphate adenylyltransferase activity,,,molecular_function
GO:0032148,6089,activation of protein kinase B activity,,,biological_process
GO:0004399,6090,histidinol dehydrogenase activity,,,molecular_function
GO:0004385,6091,guanylate kinase activity,,,molecular_function
GO:0030326,6092,embryonic limb morphogenesis,,,biological_process
GO:0043748,6093,O-succinylbenzoate synthase activity,,,molecular_function
GO:0004049,6094,anthranilate synthase activity,,,molecular_function
GO:0004714,6095,transmembrane receptor protein tyrosine kinase activity,,none,molecular_function
GO:0000920,6096,septum digestion after cytokinesis,,,biological_process
GO:0060205,6097,cytoplasmic vesicle lumen,,,cellular_component
GO:0000076,6098,DNA replication checkpoint signaling,,,biological_process
GO:0020037,6099,heme binding,,,molecular_function
GO:0051010,6100,microtubule plus-end binding,,,molecular_function
GO:0018579,6101,"protocatechuate 4,5-dioxygenase activity",,,molecular_function
GO:0009658,6102,chloroplast organization,,,biological_process
GO:0051056,6103,regulation of small GTPase mediated signal transduction,,,biological_process
GO:0017009,6104,protein-phycocyanobilin linkage,,,biological_process
GO:0043687,6105,post-translational protein modification,,,biological_process
GO:0004476,6106,mannose-6-phosphate isomerase activity,,,molecular_function
GO:0102265,6107,tRNA-dihydrouridine47 synthase activity,,,molecular_function
GO:0001760,6108,aminocarboxymuconate-semialdehyde decarboxylase activity,,,molecular_function
GO:0007009,6109,plasma membrane organization,,,biological_process
GO:1901981,6110,phosphatidylinositol phosphate binding,,,molecular_function
GO:0030942,6111,endoplasmic reticulum signal peptide binding,,,molecular_function
GO:0015929,6112,hexosaminidase activity,,,molecular_function
GO:0008081,6113,phosphoric diester hydrolase activity,,,molecular_function
GO:0004321,6114,fatty-acyl-CoA synthase activity,,,molecular_function
GO:0016899,6115,"oxidoreductase activity, acting on the CH-OH group of donors, oxygen as acceptor",,,molecular_function
GO:0005930,6116,axoneme,,,cellular_component
GO:0016862,6117,"intramolecular oxidoreductase activity, interconverting keto- and enol-groups",,,molecular_function
GO:0009423,6118,chorismate biosynthetic process,,,biological_process
GO:0015871,6119,choline transport,,,biological_process
GO:0004983,6120,neuropeptide Y receptor activity,,,molecular_function
GO:0035595,6121,N-acetylglucosaminylinositol deacetylase activity,,,molecular_function
GO:0042074,6122,cell migration involved in gastrulation,,,biological_process
GO:0102485,6123,Unknown,,,molecular_function
GO:0008320,6124,protein transmembrane transporter activity,,yes,molecular_function
GO:0046565,6125,3-dehydroshikimate dehydratase activity,,,molecular_function
GO:0005663,6126,DNA replication factor C complex,,,cellular_component
GO:0006501,6127,C-terminal protein lipidation,,,biological_process
GO:0004042,6128,acetyl-CoA:L-glutamate N-acetyltransferase activity,,,molecular_function
GO:0031957,6129,very long-chain fatty acid-CoA ligase activity,,,molecular_function
GO:0052692,6130,raffinose alpha-galactosidase activity,,,molecular_function
GO:0009366,6131,enterobactin synthetase complex,,,cellular_component
GO:0047710,6132,bis(5'-adenosyl)-triphosphatase activity,,,molecular_function
GO:0106307,6133,protein serine/threonine phosphatase activity,,,molecular_function
GO:0016041,6134,glutamate synthase (ferredoxin) activity,,,molecular_function
GO:0004143,6135,ATP-dependent diacylglycerol kinase activity,,,molecular_function
GO:0005697,6136,telomerase holoenzyme complex,,,cellular_component
GO:0042795,6137,snRNA transcription by RNA polymerase II,,,biological_process
GO:0004540,6138,RNA nuclease activity,,,molecular_function
GO:0009305,6139,Unknown,,,biological_process
GO:0103117,6140,UDP-3-O-acyl-N-acetylglucosamine deacetylase activity,,,molecular_function
GO:0015386,6141,potassium:proton antiporter activity,,,molecular_function
GO:0061024,6142,membrane organization,,,biological_process
GO:0004298,6143,threonine-type endopeptidase activity,,,molecular_function
GO:0030598,6144,rRNA N-glycosylase activity,,,molecular_function
GO:0016212,6145,kynurenine-oxoglutarate transaminase activity,,,molecular_function
GO:0046556,6146,alpha-L-arabinofuranosidase activity,,,molecular_function
GO:0019150,6147,D-ribulokinase activity,,,molecular_function
GO:0008310,6148,single-stranded DNA 3'-5' DNA exonuclease activity,,,molecular_function
GO:0009089,6149,lysine biosynthetic process via diaminopimelate,,,biological_process
GO:0044297,6150,cell body,,,cellular_component
GO:0032968,6151,positive regulation of transcription elongation by RNA polymerase II,,,biological_process
GO:0006511,6152,ubiquitin-dependent protein catabolic process,,,biological_process
GO:0015970,6153,guanosine tetraphosphate biosynthetic process,,,biological_process
GO:0021591,6154,ventricular system development,,,biological_process
GO:0006799,6155,polyphosphate biosynthetic process,,,biological_process
GO:0005604,6156,basement membrane,,,cellular_component
GO:0006147,6157,guanine catabolic process,,,biological_process
GO:0035861,6158,site of double-strand break,,,cellular_component
GO:0031361,6159,Unknown,,,cellular_component
GO:0008184,6160,glycogen phosphorylase activity,,,molecular_function
GO:0010608,6161,post-transcriptional regulation of gene expression,,,biological_process
GO:0102752,6162,"1,4-alpha-glucan branching enzyme activity (using a glucosylated glycogenin as primer for glycogen synthesis)",,,molecular_function
GO:0080156,6163,mitochondrial mRNA modification,,,biological_process
GO:0102521,6164,tRNA-4-demethylwyosine synthase activity,,,molecular_function
GO:0010629,6165,negative regulation of gene expression,,,biological_process
GO:0050487,6166,sulfoacetaldehyde acetyltransferase activity,,,molecular_function
GO:0034645,6167,Unknown,,,biological_process
GO:0016339,6168,calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules,,,biological_process
GO:0070773,6169,protein-N-terminal glutamine amidohydrolase activity,,,molecular_function
GO:0106029,6170,tRNA pseudouridine synthase activity,,,molecular_function
GO:0050498,6171,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, with 2-oxoglutarate as one donor, and the other dehydrogenated",,,molecular_function
GO:0050852,6172,T cell receptor signaling pathway,,,biological_process
GO:0005213,6173,structural constituent of egg chorion,,,molecular_function
GO:0070840,6174,dynein complex binding,,,molecular_function
GO:0008693,6175,(3R)-3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase activity,,,molecular_function
GO:0004799,6176,thymidylate synthase activity,,,molecular_function
GO:0052837,6177,thiazole biosynthetic process,,,biological_process
GO:0004145,6178,diamine N-acetyltransferase activity,,,molecular_function
GO:0007601,6179,visual perception,,,biological_process
GO:0047736,6180,cellobiose epimerase activity,,,molecular_function
GO:0030552,6181,cAMP binding,,,molecular_function
GO:0035975,6182,Unknown,,,biological_process
GO:0004783,6183,sulfite reductase (NADPH) activity,,,molecular_function
GO:0004053,6184,arginase activity,,,molecular_function
GO:0030479,6185,actin cortical patch,,,cellular_component
GO:0039580,6186,symbiont-mediated suppression of host PKR/eIFalpha signaling,,,biological_process
GO:0009927,6187,histidine phosphotransfer kinase activity,,,molecular_function
GO:0005798,6188,Golgi-associated vesicle,,,cellular_component
GO:0050885,6189,neuromuscular process controlling balance,,,biological_process
GO:0010032,6190,meiotic chromosome condensation,,,biological_process
GO:0004865,6191,protein serine/threonine phosphatase inhibitor activity,,,molecular_function
GO:0003864,6192,3-methyl-2-oxobutanoate hydroxymethyltransferase activity,,,molecular_function
GO:0033104,6193,type VI protein secretion system complex,,,cellular_component
GO:0006655,6194,phosphatidylglycerol biosynthetic process,,,biological_process
GO:0044695,6195,Dsc E3 ubiquitin ligase complex,,,cellular_component
GO:0008076,6196,voltage-gated potassium channel complex,,,cellular_component
GO:0019773,6197,"proteasome core complex, alpha-subunit complex",,,cellular_component
GO:0004838,6198,L-tyrosine:2-oxoglutarate aminotransferase activity,,,molecular_function
GO:0030907,6199,MBF transcription complex,,,cellular_component
GO:0043588,6200,skin development,,,biological_process
GO:0046467,6201,membrane lipid biosynthetic process,,,biological_process
GO:0004819,6202,glutamine-tRNA ligase activity,,,molecular_function
GO:0005248,6203,voltage-gated sodium channel activity,,,molecular_function
GO:0009226,6204,nucleotide-sugar biosynthetic process,,,biological_process
GO:0016538,6205,cyclin-dependent protein serine/threonine kinase regulator activity,,,molecular_function
GO:0010008,6206,endosome membrane,,,cellular_component
GO:0019082,6207,viral protein processing,,,biological_process
GO:0010127,6208,mycothiol-dependent detoxification,,,biological_process
GO:0006303,6209,double-strand break repair via nonhomologous end joining,,,biological_process
GO:0004952,6210,dopamine neurotransmitter receptor activity,,,molecular_function
GO:0070976,6211,TIR domain binding,,,molecular_function
GO:0003779,6212,actin binding,,,molecular_function
GO:0000839,6213,Hrd1p ubiquitin ligase ERAD-L complex,,,cellular_component
GO:0016691,6214,chloride peroxidase activity,,,molecular_function
GO:0015153,6215,rhamnose transmembrane transporter activity,,yes,molecular_function
GO:0004634,6216,phosphopyruvate hydratase activity,,,molecular_function
GO:0016429,6217,Unknown,,,molecular_function
GO:0103039,6218,protein methylthiotransferase activity,,,molecular_function
GO:0047465,6219,N-acylglucosamine-6-phosphate 2-epimerase activity,,,molecular_function
GO:0015886,6220,heme transport,,,biological_process
GO:0007416,6221,synapse assembly,,,biological_process
GO:0080147,6222,root hair cell development,,,biological_process
GO:0004698,6223,"calcium,diacylglycerol-dependent serine/threonine kinase activity",,,molecular_function
GO:0071595,6224,Nem1-Spo7 phosphatase complex,,,cellular_component
GO:0015031,6225,protein transport,,,biological_process
GO:0035097,6226,histone methyltransferase complex,,,cellular_component
GO:0043025,6227,neuronal cell body,,,cellular_component
GO:0098536,6228,deuterosome,,,cellular_component
GO:0015606,6229,spermidine transmembrane transporter activity,,yes,molecular_function
GO:0008982,6230,protein-N(PI)-phosphohistidine-sugar phosphotransferase activity,,,molecular_function
GO:0052911,6231,23S rRNA (guanine(745)-N(1))-methyltransferase activity,,,molecular_function
GO:0047559,6232,3-dehydro-L-gulonate 2-dehydrogenase activity,,,molecular_function
GO:0006892,6233,post-Golgi vesicle-mediated transport,,,biological_process
GO:0030324,6234,lung development,,,biological_process
GO:0005184,6235,neuropeptide hormone activity,,,molecular_function
GO:0004462,6236,lactoylglutathione lyase activity,,,molecular_function
GO:0039693,6237,viral DNA genome replication,,,biological_process
GO:0036094,6238,small molecule binding,,,molecular_function
GO:0060261,6239,positive regulation of transcription initiation by RNA polymerase II,,,biological_process
GO:0019911,6240,structural constituent of myelin sheath,,,molecular_function
GO:0065002,6241,intracellular protein transmembrane transport,,yes,biological_process
GO:0044208,6242,'de novo' AMP biosynthetic process,,,biological_process
GO:0034053,6243,symbiont-mediated perturbation of host defense-related programmed cell death,,,biological_process
GO:0046328,6244,regulation of JNK cascade,,,biological_process
GO:0004155,6245,"6,7-dihydropteridine reductase activity",,,molecular_function
GO:0030150,6246,protein import into mitochondrial matrix,,,biological_process
GO:0047472,6247,"3-carboxy-cis,cis-muconate cycloisomerase activity",,,molecular_function
GO:0044322,6248,endoplasmic reticulum quality control compartment,,,cellular_component
GO:0009705,6249,plant-type vacuole membrane,,,cellular_component
GO:0045736,6250,negative regulation of cyclin-dependent protein serine/threonine kinase activity,,,biological_process
GO:0000921,6251,septin ring assembly,,,biological_process
GO:0051125,6252,regulation of actin nucleation,,,biological_process
GO:0050829,6253,defense response to Gram-negative bacterium,,,biological_process
GO:0015066,6254,alpha-amylase inhibitor activity,,,molecular_function
GO:0016168,6255,chlorophyll binding,,,molecular_function
GO:0047590,6256,5-dehydro-2-deoxygluconokinase activity,,,molecular_function
GO:0046104,6257,thymidine metabolic process,,,biological_process
GO:0008891,6258,(S)-2-hydroxy-acid oxidase activity,,,molecular_function
GO:0103046,6259,alanylglutamate dipeptidase activity,,,molecular_function
GO:0017108,6260,5'-flap endonuclease activity,,,molecular_function
GO:0050953,6261,sensory perception of light stimulus,,,biological_process
GO:0043425,6262,bHLH transcription factor binding,,,molecular_function
GO:0009772,6263,photosynthetic electron transport in photosystem II,,,biological_process
GO:1990757,6264,ubiquitin ligase activator activity,,,molecular_function
GO:0098003,6265,viral tail assembly,,,biological_process
GO:0008170,6266,N-methyltransferase activity,,,molecular_function
GO:0036222,6267,XTP diphosphatase activity,,,molecular_function
GO:0005654,6268,nucleoplasm,,,cellular_component
GO:0009765,6269,"photosynthesis, light harvesting",,,biological_process
GO:0000480,6270,"endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",,,biological_process
GO:0032977,6271,membrane insertase activity,,,molecular_function
GO:1904669,6272,ATP export,,,biological_process
GO:0009644,6273,response to high light intensity,,,biological_process
GO:0005976,6274,polysaccharide metabolic process,,,biological_process
GO:0050620,6275,phycocyanobilin:ferredoxin oxidoreductase activity,,,molecular_function
GO:0045504,6276,dynein heavy chain binding,,,molecular_function
GO:0005200,6277,structural constituent of cytoskeleton,,,molecular_function
GO:0006064,6278,glucuronate catabolic process,,,biological_process
GO:1901023,6279,4-hydroxyphenylacetate catabolic process,,,biological_process
GO:0007608,6280,sensory perception of smell,,,biological_process
GO:0102344,6281,Unknown,,,molecular_function
GO:0016464,6282,chloroplast protein-transporting ATPase activity,,,molecular_function
GO:0050708,6283,regulation of protein secretion,,,biological_process
GO:1901515,6284,"poly-beta-1,6-N-acetyl-D-glucosamine transmembrane transporter activity",,yes,molecular_function
GO:2000781,6285,positive regulation of double-strand break repair,,,biological_process
GO:0006995,6286,cellular response to nitrogen starvation,,,biological_process
GO:0046140,6287,corrin biosynthetic process,,,biological_process
GO:0051302,6288,regulation of cell division,,,biological_process
GO:0004175,6289,endopeptidase activity,,,molecular_function
GO:0033566,6290,gamma-tubulin complex localization,,,biological_process
GO:0052887,6291,"7,9,9'-tricis-neurosporene:quinone oxidoreductase activity",,,molecular_function
GO:0042132,6292,"fructose 1,6-bisphosphate 1-phosphatase activity",,,molecular_function
GO:0019159,6293,nicotinamide-nucleotide amidase activity,,,molecular_function
GO:0016612,6294,molybdenum-iron nitrogenase complex,,,cellular_component
GO:0008720,6295,D-lactate dehydrogenase activity,,,molecular_function
GO:0050066,6296,"L-lysine 2,3-aminomutase activity",,,molecular_function
GO:0016706,6297,2-oxoglutarate-dependent dioxygenase activity,,,molecular_function
GO:0019679,6298,"propionate metabolic process, methylcitrate cycle",,,biological_process
GO:0005956,6299,protein kinase CK2 complex,,,cellular_component
GO:0090314,6300,positive regulation of protein targeting to membrane,,,biological_process
GO:0004126,6301,cytidine deaminase activity,,,molecular_function
GO:0010952,6302,positive regulation of peptidase activity,,,biological_process
GO:0044233,6303,mitochondria-associated endoplasmic reticulum membrane contact site,,,cellular_component
GO:0003974,6304,UDP-N-acetylglucosamine 4-epimerase activity,,,molecular_function
GO:0043744,6305,N2-acetyl-L-aminoadipate kinase activity,,,molecular_function
GO:0004845,6306,uracil phosphoribosyltransferase activity,,,molecular_function
GO:0008017,6307,microtubule binding,,,molecular_function
GO:0048675,6308,axon extension,,,biological_process
GO:0030639,6309,polyketide biosynthetic process,,,biological_process
GO:0008837,6310,diaminopimelate epimerase activity,,,molecular_function
GO:0048366,6311,leaf development,,,biological_process
GO:0005344,6312,oxygen carrier activity,,,molecular_function
GO:0045766,6313,positive regulation of angiogenesis,,,biological_process
GO:0043107,6314,type IV pilus-dependent motility,,,biological_process
GO:0030975,6315,thiamine binding,,,molecular_function
GO:0051607,6316,defense response to virus,,,biological_process
GO:0008893,6317,"guanosine-3',5'-bis(diphosphate) 3'-diphosphatase activity",,,molecular_function
GO:0008568,6318,microtubule severing ATPase activity,,,molecular_function
GO:0051730,6319,GTP-dependent polyribonucleotide 5'-hydroxyl-kinase activity,,,molecular_function
GO:0004748,6320,"ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor",,,molecular_function
GO:0000155,6321,phosphorelay sensor kinase activity,,,molecular_function
GO:0030010,6322,establishment of cell polarity,,,biological_process
GO:1903908,6323,positive regulation of plasma membrane raft polarization,,,biological_process
GO:0016154,6324,pyrimidine-nucleoside phosphorylase activity,,,molecular_function
GO:0008668,6325,"2,3-dihydroxybenzoate--[aryl-carrier protein] ligase",,,molecular_function
GO:0007631,6326,feeding behavior,,,biological_process
GO:0030507,6327,spectrin binding,,,molecular_function
GO:0033178,6328,"proton-transporting two-sector ATPase complex, catalytic domain",,,cellular_component
GO:0000993,6329,RNA polymerase II complex binding,,,molecular_function
GO:0004859,6330,phospholipase inhibitor activity,,,molecular_function
GO:0015833,6331,peptide transport,,,biological_process
GO:0006333,6332,chromatin organization,,,biological_process
GO:0005791,6333,rough endoplasmic reticulum,,,cellular_component
GO:0006283,6334,transcription-coupled nucleotide-excision repair,,,biological_process
GO:0016903,6335,"oxidoreductase activity, acting on the aldehyde or oxo group of donors",,,molecular_function
GO:0043085,6336,positive regulation of catalytic activity,,,biological_process
GO:0010039,6337,response to iron ion,,,biological_process
GO:0003913,6338,DNA photolyase activity,,,molecular_function
GO:0051091,6339,positive regulation of DNA-binding transcription factor activity,,,biological_process
GO:0016793,6340,triphosphoric monoester hydrolase activity,,,molecular_function
GO:0047154,6341,methylmalonyl-CoA carboxytransferase activity,,,molecular_function
GO:0001736,6342,establishment of planar polarity,,,biological_process
GO:0035102,6343,PRC1 complex,,,cellular_component
GO:0034477,6344,U6 snRNA 3'-end processing,,,biological_process
GO:0043596,6345,nuclear replication fork,,,cellular_component
GO:0000778,6346,kinetochore,,,cellular_component
GO:0001822,6347,kidney development,,,biological_process
GO:0006740,6348,NADPH regeneration,,,biological_process
GO:0043711,6349,pilus organization,,,biological_process
GO:0006939,6350,smooth muscle contraction,,,biological_process
GO:0007389,6351,pattern specification process,,,biological_process
GO:0003849,6352,3-deoxy-7-phosphoheptulonate synthase activity,,,molecular_function
GO:0004021,6353,L-alanine:2-oxoglutarate aminotransferase activity,,,molecular_function
GO:0043885,6354,anaerobic carbon-monoxide dehydrogenase activity,,,molecular_function
GO:0019264,6355,glycine biosynthetic process from serine,,,biological_process
GO:0050566,6356,asparaginyl-tRNA synthase (glutamine-hydrolyzing) activity,,,molecular_function
GO:0008046,6357,axon guidance receptor activity,,,molecular_function
GO:0044219,6358,host cell plasmodesma,,,cellular_component
GO:0045300,6359,stearoyl-[ACP] desaturase activity,,,molecular_function
GO:0045773,6360,positive regulation of axon extension,,,biological_process
GO:0004614,6361,phosphoglucomutase activity,,,molecular_function
GO:0061512,6362,protein localization to cilium,,,biological_process
GO:0034722,6363,gamma-glutamyl-peptidase activity,,,molecular_function
GO:0036382,6364,flavin reductase (NADH) activity,,,molecular_function
GO:0019934,6365,cGMP-mediated signaling,,,biological_process
GO:0045226,6366,extracellular polysaccharide biosynthetic process,,,biological_process
GO:0052854,6367,(S)-2-hydroxy-acid oxidase activity,,,molecular_function
GO:0030532,6368,small nuclear ribonucleoprotein complex,,,cellular_component
GO:0005026,6369,"transforming growth factor beta receptor activity, type II",,,molecular_function
GO:0035265,6370,organ growth,,,biological_process
GO:0014059,6371,regulation of dopamine secretion,,,biological_process
GO:0016709,6372,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen",,,molecular_function
GO:0050911,6373,detection of chemical stimulus involved in sensory perception of smell,,,biological_process
GO:0005664,6374,nuclear origin of replication recognition complex,,,cellular_component
GO:0006884,6375,cell volume homeostasis,,,biological_process
GO:0016471,6376,vacuolar proton-transporting V-type ATPase complex,,,cellular_component
GO:0043198,6377,dendritic shaft,,,cellular_component
GO:0031258,6378,lamellipodium membrane,,,cellular_component
GO:0097730,6379,non-motile cilium,,,cellular_component
GO:0061630,6380,ubiquitin protein ligase activity,,,molecular_function
GO:0080111,6381,Unknown,,,biological_process
GO:0071391,6382,cellular response to estrogen stimulus,,,biological_process
GO:0032418,6383,lysosome localization,,,biological_process
GO:0005212,6384,structural constituent of eye lens,,,molecular_function
GO:0006999,6385,nuclear pore organization,,,biological_process
GO:0044210,6386,'de novo' CTP biosynthetic process,,,biological_process
GO:0004038,6387,allantoinase activity,,,molecular_function
GO:0043531,6388,ADP binding,,,molecular_function
GO:0019835,6389,cytolysis,,,biological_process
GO:0004351,6390,glutamate decarboxylase activity,,,molecular_function
GO:0001223,6391,transcription coactivator binding,,,molecular_function
GO:0046413,6392,Unknown,,,biological_process
GO:0008428,6393,ribonuclease inhibitor activity,,,molecular_function
GO:0047840,6394,dCTP diphosphatase activity,,,molecular_function
GO:0015112,6395,nitrate transmembrane transporter activity,,yes,molecular_function
GO:0008689,6396,Unknown,,,molecular_function
GO:0044689,6397,"7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase activity",,,molecular_function
GO:0015614,6398,ABC-type D-xylose transporter activity,,,molecular_function
GO:0052745,6399,inositol phosphate phosphatase activity,,,molecular_function
GO:0006749,6400,glutathione metabolic process,,,biological_process
GO:0019237,6401,centromeric DNA binding,,,molecular_function
GO:0006384,6402,transcription initiation at RNA polymerase III promoter,,,biological_process
GO:0000723,6403,telomere maintenance,,,biological_process
GO:0004640,6404,phosphoribosylanthranilate isomerase activity,,,molecular_function
GO:0043655,6405,host extracellular space,,,cellular_component
GO:0008305,6406,integrin complex,,,cellular_component
GO:0080019,6407,alcohol-forming very long-chain fatty acyl-CoA reductase activity,,,molecular_function
GO:0001518,6408,voltage-gated sodium channel complex,,,cellular_component
GO:0004034,6409,aldose 1-epimerase activity,,,molecular_function
GO:0006400,6410,tRNA modification,,,biological_process
GO:0004601,6411,peroxidase activity,,,molecular_function
GO:0015039,6412,NADPH-adrenodoxin reductase activity,,,molecular_function
GO:0032869,6413,cellular response to insulin stimulus,,,biological_process
GO:0048024,6414,"regulation of mRNA splicing, via spliceosome",,,biological_process
GO:0052812,6415,Unknown,,,molecular_function
GO:0018759,6416,methenyltetrahydromethanopterin cyclohydrolase activity,,,molecular_function
GO:0030239,6417,myofibril assembly,,,biological_process
GO:0022877,6418,protein-N(PI)-phosphohistidine-fructose phosphotransferase system transporter activity,,,molecular_function
GO:0045672,6419,positive regulation of osteoclast differentiation,,,biological_process
GO:0007131,6420,reciprocal meiotic recombination,,,biological_process
GO:0043715,6421,"2,3-diketo-5-methylthiopentyl-1-phosphate enolase activity",,,molecular_function
GO:0007249,6422,canonical NF-kappaB signal transduction,,,biological_process
GO:0005125,6423,cytokine activity,,,molecular_function
GO:0046856,6424,phosphatidylinositol dephosphorylation,,,biological_process
GO:0004758,6425,serine C-palmitoyltransferase activity,,,molecular_function
GO:0055088,6426,lipid homeostasis,,,biological_process
GO:0032933,6427,SREBP signaling pathway,,,biological_process
GO:0008352,6428,katanin complex,,,cellular_component
GO:0030388,6429,"fructose 1,6-bisphosphate metabolic process",,,biological_process
GO:0102025,6430,ABC-type thiosulfate transporter activity,,,molecular_function
GO:0001407,6431,glycerophosphodiester transmembrane transport,,yes,biological_process
GO:0039592,6432,symbiont-mediated arrest of host cell cycle during G2/M transition,,,biological_process
GO:0048511,6433,rhythmic process,,,biological_process
GO:0031969,6434,chloroplast membrane,,,cellular_component
GO:0005997,6435,xylulose metabolic process,,,biological_process
GO:0071821,6436,FANCM-MHF complex,,,cellular_component
GO:0016226,6437,iron-sulfur cluster assembly,,,biological_process
GO:0007616,6438,long-term memory,,,biological_process
GO:0000329,6439,fungal-type vacuole membrane,,,cellular_component
GO:0006307,6440,DNA alkylation repair,,,biological_process
GO:0019287,6441,"isopentenyl diphosphate biosynthetic process, mevalonate pathway",,,biological_process
GO:0008725,6442,DNA-3-methyladenine glycosylase activity,,,molecular_function
GO:0010501,6443,RNA secondary structure unwinding,,,biological_process
